aamma	aamma<Partikel
Sisimiormiunngorsinnaasunga	Sisimiut+MIU-NNGUR+SINNAA<Participium<jeg
Sisimiormiunngussagaluarnerallu	Sisimiut+MIU-NNGUR-SSA=GALUAR+NIQ<ental<deres+LU
Sisimiormiunngortaraluarnerat	Sisimiut+MIU-NNGUR+TAR=GALUAR+NIQ<ental<deres
Sisimiormiunngortarnerili	Sisimiut+MIU-NNGUR+TAR+NIQ<flertal<hans<Absolut+LI
Sisimiormioqarneq	Sisimiut+MIU-QAR+NIQ
Sisimiormioqarnerli	Sisimiut+MIU-QAR+NIQ+LI
Sisimiormioqarnerlu	Sisimiut+MIU-QAR+NIQ+LU
Sisimiormioqarneruna	Sisimiut+MIU-QAR+NIQ+UNA
Sisimiormioqartoq	Sisimiut+MIU-QAR<Participium<han
Sisimiormioqartorli	Sisimiut+MIU-QAR<Participium<han+LI
Sisimiormiuugaluarpunga	Sisimiut+MIU-U+GALUAR<Indikativ<jeg
Sisimiormiuuit	Sisimiut+MIU-U<Interrogativ<du
Sisimiormiuuniarlutik	Sisimiut+MIU-U+NIAR<Ledsagemåde<de_selv
Sisimiormiuunerillu	Sisimiut+MIU-U+NIQ<flertal<Absolut+LU
Sisimiormiuusut	Sisimiut+MIU-U<Participium<de
Sisimiormiuusimaneq	Sisimiut+MIU-U+SIMA+NIQ<ental<Absolut
Sisimiormiuusimasarlutik	Sisimiut+MIU-U+SIMA=TAR<Ledsagemåde<de_selv
Sisimiormiuusimasarnerit	Sisimiut+MIU-U+SIMA=TAR+NIQ<flertal<Absolut
Sisimiormiuusimasarnerilu	Sisimiut+MIU-U+SIMA=TAR+NIQ<flertal<hans<Absolut+LU
Sisimiormiuusinnaavit	Sisimiut+MIU-U+SINNAA<Interrogativ<du
Sisimiormiuussagaluarpit	Sisimiut+MIU-U-SSA=GALUAR<Interrogativ<du
Sisimiormiuusarpugut	Sisimiut+MIU-U+TAR<Indikativ<vi
suligaluarpullu	suli+GALUAR<Indikativ<de+LU
suligaluarpununa	suli+GALUAR<Indikativ<de+UNA
suligaluarporli	suli+GALUAR<Indikativ<han+LI
suligaluarlutik	suli+GALUAR<Ledsagemåde<de_selv
suligaluarnertut	suli+GALUAR+NIQ<ental<Aequalis
suligaluartoq	suli+GALUAR<Participium<han
sulivorli	suli<Indikativ<han+LI
sulivoruna	suli<Indikativ<han+UNA
sulivugut	suli<Indikativ<vi
sulilaarpulli	suli-LAAR<Indikativ<de+LI
sulilaarlutinguna	suli-LAAR<Ledsagemåde<de_selv+UNA
sulilaarnernut	suli-LAAR+NIQ<flertal<Terminalis
sulilaartoruna	suli-LAAR<Participium<han+UNA
sulilaartarpit	suli-LAAR=TAR<Interrogativ<du
sulilaartarlutillu	suli-LAAR=TAR<Ledsagemåde<de_selv+LU
sulilaartarnermut	suli-LAAR=TAR+NIQ<ental<Terminalis
sulilaartartut	suli-LAAR=TAR<Participium<de
sulillutik	suli<Ledsagemåde<de_selv
sulillutilli	suli<Ledsagemåde<de_selv+LI
sulillutillu	suli<Ledsagemåde<de_selv+LU
suliniarput	suli+NIAR<Indikativ<de
suliniarlutik	suli+NIAR<Ledsagemåde<de_selv
suliniarneruna	suli+NIAR+NIQ<ental<Absolut+UNA
suliniarnatik	suli+NIAR=NNGIT<Ledsagemåde<de_selv
suliniarnatillu	suli+NIAR=NNGIT<Ledsagemåde<de_selv+LU
suliniannginnerniikkaluarlutik	suli+NIAR=NNGIT+NIQ<flertal<Lokalis+IP+GALUAR<Ledsagemåde<de_selv
sulineq	suli+NIQ<ental<Absolut
sulinernik	suli+NIQ<flertal<Instrumentalis
sulinngillallu	suli-NNGIT<Indikativ<de+LU
sulinngilanga	suli-NNGIT<Indikativ<jeg
sulinngilangaana	suli-NNGIT<Indikativ<jeg+UNA
sulinatinguna	suli-NNGIT<Ledsagemåde<de_selv+UNA
sulinnginnermut	suli-NNGIT+NIQ<ental<Terminalis
sulisullu	suli<Participium<de+LU
sulisoq	suli<Participium<han
sulisoruna	suli<Participium<han+UNA
sulisungaana	suli<Participium<jeg+UNA
SULI	SULI<Partikel
SULIli	SULI<Partikel+LI
SULIlu	SULI<Partikel+LU
SULIuna	SULI<Partikel+UNA
sulisimavorlu	suli+SIMA<Indikativ<han+LU
sulisimavit	suli+SIMA<Interrogativ<du
sulisimaneralli	suli+SIMA+NIQ<ental<deres+LI
sulisimaneriuna	suli+SIMA+NIQ<flertal<hans<Absolut+UNA
sulisimasungalu	suli+SIMA<Participium<jeg+LU
sulisimasarporli	suli+SIMA=TAR<Indikativ<han+LI
sulisimasarpit	suli+SIMA=TAR<Interrogativ<du
sulisimasarnerat	suli+SIMA=TAR+NIQ<ental<deres
sulisimasarnermulli	suli+SIMA=TAR+NIQ<ental<Terminalis+LI
sulisimasartungalu	suli+SIMA=TAR<Participium<jeg+LU
sulisinnaavit	suli+SINNAA<Interrogativ<du
sulisinnaasunga	suli+SINNAA<Participium<jeg
sulissagaluarpoq	suli-SSA=GALUAR<Indikativ<han
sulissagaluarpit	suli-SSA=GALUAR<Interrogativ<du
sulissapput	suli-SSA<Indikativ<de
sulissaarlu	suli-SSA<Indikativ<han+LU
sulissallutinguna	suli-SSA<Ledsagemåde<de_selv+UNA
sulissasut	suli-SSA<Participium<de
sulissasoq	suli-SSA<Participium<han
sulissasunga	suli-SSA<Participium<jeg
sulissasungali	suli-SSA<Participium<jeg+LI
sulisaraluarpunga	suli+TAR=GALUAR<Indikativ<jeg
sulisaraluarpungali	suli+TAR=GALUAR<Indikativ<jeg+LI
sulisaraluarpit	suli+TAR=GALUAR<Interrogativ<du
sulisarnerlu	suli+TAR+NIQ<ental<Absolut+LU
sulisartununa	suli+TAR<Participium<de+UNA
taagaluartigit	taa+GALUAR<Imperativ<ViDem
taagaluartigilli	taa+GALUAR<Imperativ<ViDem+LI
taaguullu	taaguut<ental<Absolut+LU
taaguutaa	taaguut<ental<hans<Absolut
taaguummut	taaguut<ental<Terminalis
taaguummulli	taaguut<ental<Terminalis+LI
taatigilli	taa<Imperativ<ViDem+LI
taatigillu	taa<Imperativ<ViDem+LU
taatiginuna	taa<Imperativ<ViDem+UNA
taavakkaana	taa<Indikativ<JegDem+UNA
taaviuk	taa<Interrogativ<DuHam
taalaartigit	taa-LAAR<Imperativ<ViDem
taalaarpassi	taa-LAAR<Indikativ<JegJer
taalaarpiuk	taa-LAAR<Interrogativ<DuHam
taamanilu	taamani<Partikel+LU
taaniarpiuk	taa+NIAR<Interrogativ<DuHam
taanianngilaana	taa+NIAR=NNGIT<Indikativ<HanHam+UNA
taanianngilassi	taa+NIAR=NNGIT<Indikativ<JegJer
taanna	taanna<Pronomen<ental
taanngiliuk	taa-NNGIT<Interrogativ<DuHam
taasimasarpiuk	taa+SIMA=TAR<Interrogativ<DuHam
taasinnaatigit	taa+SINNAA<Imperativ<ViDem
taasinnaaviuk	taa+SINNAA<Interrogativ<DuHam
taassagaluarpaa	taa-SSA=GALUAR<Indikativ<HanHam
taassatiginuna	taa-SSA<Imperativ<ViDem+UNA
taasartigit	taa+TAR<Imperativ<ViDem
taasartigilli	taa+TAR<Imperativ<ViDem+LI
tallimaannaauna	tallimat-INNAQ<flertal<hans<Absolut+UNA
tallimaannarni	tallimat-INNAQ<flertal<Lokalis
tallimaannarnulli	tallimat-INNAQ<flertal<Terminalis+LI
tallimaannalerilaartarpit	tallimat-INNAQ-LIRI-LAAR=TAR<Interrogativ<du
tallimaannanngorpit	tallimat-INNAQ-NNGUR<Interrogativ<du
tallimaannanngornerat	tallimat-INNAQ-NNGUR+NIQ<ental<deres
tallimaannanngortut	tallimat-INNAQ-NNGUR<Participium<de
tallimaannanngortullu	tallimat-INNAQ-NNGUR<Participium<de+LU
tallimalittullu	tallimat-LIK<ental<Aequalis+LU
tallimaleqalaartarpungali	tallimat-LIK-QAR-LAAR=TAR<Indikativ<jeg+LI
tallimaleqarsinnaallutik	tallimat-LIK-QAR+SINNAA<Ledsagemåde<de_selv
tallimaleqassavit	tallimat-LIK-QAR-SSA<Interrogativ<du
tallimaleqassallutilli	tallimat-LIK-QAR-SSA<Ledsagemåde<de_selv+LI
tallimaliulaarpungaana	tallimat-LIK-U-LAAR<Indikativ<jeg+UNA
tallimanngoraluarpunga	tallimat-NNGUR+GALUAR<Indikativ<jeg
tallimanngorpungali	tallimat-NNGUR<Indikativ<jeg+LI
tallimanngorsimasarpungaana	tallimat-NNGUR+SIMA=TAR<Indikativ<jeg+UNA
tallimanngorsimasarlutik	tallimat-NNGUR+SIMA=TAR<Ledsagemåde<de_selv
tallimanngussagaluarpit	tallimat-NNGUR-SSA=GALUAR<Interrogativ<du
tallimanngussagaluarnerat	tallimat-NNGUR-SSA=GALUAR+NIQ<ental<deres
tallimanngussasulli	tallimat-NNGUR-SSA<Participium<de+LI
tallimatut	tallimat<Talord<Aequalis
tallimatullu	tallimat<Talord<Aequalis+LU
tallimaat	tallimat<Talord<ental<deres
tallimaalli	tallimat<Talord<ental<deres+LI
tallimaninguna	tallimat<Talord<Instrumentalis+UNA
tamarmik	tamarmik<Adjektiv
tamarmilli	tamarmik<Adjektiv+LI
tamarmillu	tamarmik<Adjektiv+LU
tamarminguna	tamarmik<Adjektiv+UNA
Tasiilaq	Tasiilaq<Absolut
Tasiilarli	Tasiilaq<Absolut+LI
Tasiilarlu	Tasiilaq<Absolut+LU
Tasiilaruna	Tasiilaq<Absolut+UNA
Tasiilamik	Tasiilaq<Instrumentalis
Tasiilamilli	Tasiilaq<Instrumentalis+LI
Tasiilamillu	Tasiilaq<Instrumentalis+LU
Tasiilaminguna	Tasiilaq<Instrumentalis+UNA
Tasiilami	Tasiilaq<Lokalis
Tasiilamili	Tasiilaq<Lokalis+LI
Tasiilamilu	Tasiilaq<Lokalis+LU
Tasiilamiuna	Tasiilaq<Lokalis+UNA
Tasiilarmiumulli	Tasiilaq+MIU<ental<Terminalis+LI
Tasiilarmiumununa	Tasiilaq+MIU<ental<Terminalis+UNA
Tasiilarmiunik	Tasiilaq+MIU<flertal<Instrumentalis
Tasiilarmiunillu	Tasiilaq+MIU<flertal<Instrumentalis+LU
Tasiilarmiuni	Tasiilaq+MIU<flertal<Lokalis
Tasiilarmiulerilaarpulli	Tasiilaq+MIU-LIRI-LAAR<Indikativ<de+LI
Tasiilarmiulerillutinguna	Tasiilaq+MIU-LIRI<Ledsagemåde<de_selv+UNA
Tasiilarmiuleriniarnerninguna	Tasiilaq+MIU-LIRI+NIAR+NIQ<flertal<Instrumentalis+UNA
Tasiilarmiuleriniannginnerinuna	Tasiilaq+MIU-LIRI+NIAR=NNGIT+NIQ<flertal<Relativ+UNA
Tasiilarmiulerisaraluartoruna	Tasiilaq+MIU-LIRI+TAR=GALUAR<Participium<han+UNA
Tasiilarmiunngorput	Tasiilaq+MIU-NNGUR<Indikativ<de
Tasiilarmiunngorpit	Tasiilaq+MIU-NNGUR<Interrogativ<du
Tasiilarmiunngulaarporuna	Tasiilaq+MIU-NNGUR-LAAR<Indikativ<han+UNA
Tasiilarmiunngulaarnerat	Tasiilaq+MIU-NNGUR-LAAR+NIQ<ental<deres
Tasiilarmiunngortulli	Tasiilaq+MIU-NNGUR<Participium<de+LI
Tasiilarmiunngussagaluarporli	Tasiilaq+MIU-NNGUR-SSA=GALUAR<Indikativ<han+LI
Tasiilarmiunngussallutik	Tasiilaq+MIU-NNGUR-SSA<Ledsagemåde<de_selv
Tasiilarmioqarpoq	Tasiilaq+MIU-QAR<Indikativ<han
Tasiilarmioqarporli	Tasiilaq+MIU-QAR<Indikativ<han+LI
Tasiilarmioqarporlu	Tasiilaq+MIU-QAR<Indikativ<han+LU
Tasiilarmioqarporuna	Tasiilaq+MIU-QAR<Indikativ<han+UNA
Tasiilarmioqarneq	Tasiilaq+MIU-QAR+NIQ
Tasiilarmioqarnerlu	Tasiilaq+MIU-QAR+NIQ+LU
Tasiilarmioqarneruna	Tasiilaq+MIU-QAR+NIQ+UNA
Tasiilarmioqartoq	Tasiilaq+MIU-QAR<Participium<han
Tasiilarmioqartorlu	Tasiilaq+MIU-QAR<Participium<han+LU
Tasiilarmioqartoruna	Tasiilaq+MIU-QAR<Participium<han+UNA
Tasiilarmiuugaluarporuna	Tasiilaq+MIU-U+GALUAR<Indikativ<han+UNA
Tasiilarmiuugaluarlutik	Tasiilaq+MIU-U+GALUAR<Ledsagemåde<de_selv
Tasiilarmiuulaartulli	Tasiilaq+MIU-U-LAAR<Participium<de+LI
Tasiilarmiuullutillu	Tasiilaq+MIU-U<Ledsagemåde<de_selv+LU
Tasiilarmiuuniannginnera	Tasiilaq+MIU-U+NIAR=NNGIT+NIQ<ental<hans<Absolut
Tasiilarmiuuneq	Tasiilaq+MIU-U+NIQ<ental<Absolut
Tasiilarmiuunerilli	Tasiilaq+MIU-U+NIQ<flertal<Relativ+LI
Tasiilarmiuunerinuna	Tasiilaq+MIU-U+NIQ<flertal<Relativ+UNA
Tasiilarmiuusunga	Tasiilaq+MIU-U<Participium<jeg
Tasiilarmiuusimasarpullu	Tasiilaq+MIU-U+SIMA=TAR<Indikativ<de+LU
Tasiilarmiuusimasarpit	Tasiilaq+MIU-U+SIMA=TAR<Interrogativ<du
Tasiilarmiuussagaluarlutik	Tasiilaq+MIU-U-SSA=GALUAR<Ledsagemåde<de_selv
Tasiilamut	Tasiilaq<Terminalis
Tasiilamulli	Tasiilaq<Terminalis+LI
Tasiilamullu	Tasiilaq<Terminalis+LU
Tasiilamununa	Tasiilaq<Terminalis+UNA
tassa	tassa<Partikel
tassali	tassa<Partikel+LI
tassalu	tassa<Partikel+LU
tassaana	tassa<Partikel+UNA
tutsiuteqqikkaluarput	tutsiuteqqip+GALUAR<Indikativ<de
tutsiuteqqikkaluarporuna	tutsiuteqqip+GALUAR<Indikativ<han+UNA
tutsiuteqqikkaluarpungalu	tutsiuteqqip+GALUAR<Indikativ<jeg+LU
tutsiuteqqikkaluarlutik	tutsiuteqqip+GALUAR<Ledsagemåde<de_selv
tutsiuteqqikkaluarlutilli	tutsiuteqqip+GALUAR<Ledsagemåde<de_selv+LI
tutsiuteqqikkaluarlutillu	tutsiuteqqip+GALUAR<Ledsagemåde<de_selv+LU
tutsiuteqqikkaluarlutinguna	tutsiuteqqip+GALUAR<Ledsagemåde<de_selv+UNA
tutsiuteqqikkaluarneq	tutsiuteqqip+GALUAR+NIQ<ental<Absolut
tutsiuteqqikkaluarnertullu	tutsiuteqqip+GALUAR+NIQ<ental<Aequalis+LU
tutsiuteqqikkaluarnerallu	tutsiuteqqip+GALUAR+NIQ<ental<deres+LU
tutsiuteqqikkaluarnerillu	tutsiuteqqip+GALUAR+NIQ<flertal<Absolut+LU
tutsiuteqqikkaluarnerinuna	tutsiuteqqip+GALUAR+NIQ<flertal<Absolut+UNA
tutsiuteqqikkaluartullu	tutsiuteqqip+GALUAR<Participium<de+LU
tutsiuteqqikkaluartunga	tutsiuteqqip+GALUAR<Participium<jeg
tutsiuteqqikkaluartungalu	tutsiuteqqip+GALUAR<Participium<jeg+LU
tutsiuteqqippulli	tutsiuteqqip<Indikativ<de+LI
tutsiuteqqippullu	tutsiuteqqip<Indikativ<de+LU
tutsiuteqqipporlu	tutsiuteqqip<Indikativ<han+LU
tutsiuteqqippunga	tutsiuteqqip<Indikativ<jeg
tutsiuteqqippungaana	tutsiuteqqip<Indikativ<jeg+UNA
tutsiuteqqippugullu	tutsiuteqqip<Indikativ<vi+LU
tutsiuteqqippit	tutsiuteqqip<Interrogativ<du
tutsiuteqqilaarpullu	tutsiuteqqip-LAAR<Indikativ<de+LU
tutsiuteqqilaarpit	tutsiuteqqip-LAAR<Interrogativ<du
tutsiuteqqilaarlutilli	tutsiuteqqip-LAAR<Ledsagemåde<de_selv+LI
tutsiuteqqilaartoq	tutsiuteqqip-LAAR<Participium<han
tutsiuteqqilaartunga	tutsiuteqqip-LAAR<Participium<jeg
tutsiuteqqilaartungalu	tutsiuteqqip-LAAR<Participium<jeg+LU
tutsiuteqqilaartarpungali	tutsiuteqqip-LAAR=TAR<Indikativ<jeg+LI
tutsiuteqqilaartarlutik	tutsiuteqqip-LAAR=TAR<Ledsagemåde<de_selv
tutsiuteqqillutik	tutsiuteqqip<Ledsagemåde<de_selv
tutsiuteqqillutillu	tutsiuteqqip<Ledsagemåde<de_selv+LU
tutsiuteqqillutinguna	tutsiuteqqip<Ledsagemåde<de_selv+UNA
tutsiuteqqinniarput	tutsiuteqqip+NIAR<Indikativ<de
tutsiuteqqinniarpunga	tutsiuteqqip+NIAR<Indikativ<jeg
tutsiuteqqinniarpit	tutsiuteqqip+NIAR<Interrogativ<du
tutsiuteqqinniarlutik	tutsiuteqqip+NIAR<Ledsagemåde<de_selv
tutsiuteqqinniarnerninguna	tutsiuteqqip+NIAR+NIQ<flertal<Instrumentalis+UNA
tutsiuteqqinnianngilatit	tutsiuteqqip+NIAR=NNGIT<Interrogativ<du
tutsiuteqqinniarnatik	tutsiuteqqip+NIAR=NNGIT<Ledsagemåde<de_selv
tutsiuteqqinniartorlu	tutsiuteqqip+NIAR<Participium<han+LU
tutsiuteqqinnertut	tutsiuteqqip+NIQ<ental<Aequalis
tutsiuteqqinneranuna	tutsiuteqqip+NIQ<ental<deres+UNA
tutsiuteqqinnernik	tutsiuteqqip+NIQ<flertal<Instrumentalis
tutsiuteqqinnerni	tutsiuteqqip+NIQ<flertal<Lokalis
tutsiuteqqinngillat	tutsiuteqqip-NNGIT<Indikativ<de
tutsiuteqqinngilanga	tutsiuteqqip-NNGIT<Indikativ<jeg
tutsiuteqqinngilatit	tutsiuteqqip-NNGIT<Interrogativ<du
tutsiuteqqinnatilli	tutsiuteqqip-NNGIT<Ledsagemåde<de_selv+LI
tutsiuteqqinnatillu	tutsiuteqqip-NNGIT<Ledsagemåde<de_selv+LU
tutsiuteqqinnginnernilli	tutsiuteqqip-NNGIT+NIQ<flertal<Instrumentalis+LI
tutsiuteqqinngitsut	tutsiuteqqip-NNGIT<Participium<de
tutsiuteqqittut	tutsiuteqqip<Participium<de
tutsiuteqqittullu	tutsiuteqqip<Participium<de+LU
tutsiuteqqittorli	tutsiuteqqip<Participium<han+LI
tutsiuteqqittorlu	tutsiuteqqip<Participium<han+LU
tutsiuteqqittunga	tutsiuteqqip<Participium<jeg
tutsiuteqqittungalu	tutsiuteqqip<Participium<jeg+LU
tutsiuteqqissimavoruna	tutsiuteqqip+SIMA<Indikativ<han+UNA
tutsiuteqqissimanertullu	tutsiuteqqip+SIMA+NIQ<ental<Aequalis+LU
tutsiuteqqissimasoruna	tutsiuteqqip+SIMA<Participium<han+UNA
tutsiuteqqissimasarput	tutsiuteqqip+SIMA=TAR<Indikativ<de
tutsiuteqqissimasarpit	tutsiuteqqip+SIMA=TAR<Interrogativ<du
tutsiuteqqissimasartungalu	tutsiuteqqip+SIMA=TAR<Participium<jeg+LU
tutsiuteqqissinnaallutilli	tutsiuteqqip+SINNAA<Ledsagemåde<de_selv+LI
tutsiuteqqissinnaaneralu	tutsiuteqqip+SINNAA+NIQ<ental<hans<Absolut+LU
tutsiuteqqissinnaasunga	tutsiuteqqip+SINNAA<Participium<jeg
tutsiuteqqissinnaasungaana	tutsiuteqqip+SINNAA<Participium<jeg+UNA
tutsiuteqqissagaluartungaana	tutsiuteqqip-SSA=GALUAR<Participium<jeg+UNA
tutsiuteqqittaraluarporli	tutsiuteqqip+TAR=GALUAR<Indikativ<han+LI
tutsiuteqqittaraluarporuna	tutsiuteqqip+TAR=GALUAR<Indikativ<han+UNA
tutsiuteqqittaraluarnerni	tutsiuteqqip+TAR=GALUAR+NIQ<flertal<Lokalis
tutsiuteqqittaraluartunga	tutsiuteqqip+TAR=GALUAR<Participium<jeg
tutsiuteqqittarpugut	tutsiuteqqip+TAR<Indikativ<vi
tutsiuteqqittarpit	tutsiuteqqip+TAR<Interrogativ<du
tutsiuteqqittarnerli	tutsiuteqqip+TAR+NIQ<ental<Absolut+LI
tutsiuteqqittarneri	tutsiuteqqip+TAR+NIQ<flertal<hans<Absolut
tutsiuteqqittartunga	tutsiuteqqip+TAR<Participium<jeg
uagut	uagut<Pronomen<flertal
uagulli	uagut<Pronomen<flertal+LI
uagullu	uagut<Pronomen<flertal+LU
uagununa	uagut<Pronomen<flertal+UNA
uanga	uanga<Pronomen<ental
uangali	uanga<Pronomen<ental+LI
uangalu	uanga<Pronomen<ental+LU
uangaana	uanga<Pronomen<ental+UNA
ukioq	ukioq<ental<Absolut
ukiorli	ukioq<ental<Absolut+LI
ukiorlu	ukioq<ental<Absolut+LU
ukioruna	ukioq<ental<Absolut+UNA
ukiuat	ukioq<ental<deres<Absolut
ukiualli	ukioq<ental<deres<Absolut+LI
ukiuanuna	ukioq<ental<deres<Absolut+UNA
ukiuali	ukioq<ental<hans<Absolut+LI
ukiuminguna	ukioq<ental<Instrumentalis+UNA
ukiumiippunga	ukioq<ental<Lokalis+IP<Indikativ<jeg
ukiui	ukioq<flertal<hans<Absolut
ukiuili	ukioq<flertal<hans<Absolut+LI
ukiunut	ukioq<flertal<Terminalis
ukiunullu	ukioq<flertal<Terminalis+LU
ukiorilaartartigit	ukioq+GӘ-LAAR=TAR<Imperativ<ViDem
ukiorinianngilagulli	ukioq+GӘ+NIAR=NNGIT<Indikativ<ViDem+LI
ukiorisimasartiginuna	ukioq+GӘ+SIMA=TAR<Imperativ<ViDem+UNA
ukiorisinnaavaannga	ukioq+GӘ+SINNAA<Indikativ<DeMig
ukiorissagaluarpiuk	ukioq+GӘ-SSA=GALUAR<Interrogativ<DuHam
ukiorissatigillu	ukioq+GӘ-SSA<Imperativ<ViDem+LU
ukiorissavaa	ukioq+GӘ-SSA<Indikativ<HanHam
ukiorisaraluarpassi	ukioq+GӘ+TAR=GALUAR<Indikativ<JegJer
ukiuinnaalli	ukioq-INNAQ<ental<deres<Absolut+LI
ukiuinnaalli	ukioq-INNAQ<flertal<Absolut+LI
ukiuinnaallu	ukioq-INNAQ<flertal<Absolut+LU
ukiuinnalerisaraluarpunga	ukioq-INNAQ-LIRI+TAR=GALUAR<Indikativ<jeg
ukiuinnalerisaraluartungali	ukioq-INNAQ-LIRI+TAR=GALUAR<Participium<jeg+LI
ukiuinnanngussagaluarpugut	ukioq-INNAQ-NNGUR-SSA=GALUAR<Indikativ<vi
ukiuinnaalaartartullu	ukioq-INNAQ-U-LAAR=TAR<Participium<de+LU
ukiulia	ukioq-LIK<ental<hans<Absolut
ukiullit	ukioq-LIK<flertal<Absolut
ukiullilli	ukioq-LIK<flertal<Absolut+LI
ukiulinnilu	ukioq-LIK<flertal<Lokalis+LU
ukiullit	ukioq-LIK<flertal<Relativ
ukiunngorporlu	ukioq-NNGUR<Indikativ<han+LU
ukiunngulaarneruna	ukioq-NNGUR-LAAR+NIQ+UNA
ukiunngorniarporuna	ukioq-NNGUR+NIAR<Indikativ<han+UNA
ukiunngorneruna	ukioq-NNGUR+NIQ+UNA
ukiunngunnginnernilu	ukioq-NNGUR-NNGIT+NIQ<flertal<Lokalis+LU
ukiunngussagaluarneq	ukioq-NNGUR-SSA=GALUAR+NIQ
ukiunngortaraluarporli	ukioq-NNGUR+TAR=GALUAR<Indikativ<han+LI
ukiorpassuinuna	ukioq+PASSUAQ<flertal<Absolut+UNA
ukiorpassuartulli	ukioq+PASSUAQ<flertal<Aequalis+LI
ukiorpassuartullu	ukioq+PASSUAQ<flertal<Aequalis+LU
ukiorpassui	ukioq+PASSUAQ<flertal<hans<Absolut
ukiorpassuarni	ukioq+PASSUAQ<flertal<Lokalis
ukiorpassuarnut	ukioq+PASSUAQ<flertal<Terminalis
ukioqarporlu	ukioq-QAR<Indikativ<han+LU
ukioqalaarpoq	ukioq-QAR-LAAR<Indikativ<han
ukioqalaarporuna	ukioq-QAR-LAAR<Indikativ<han+UNA
ukioqalaarnerli	ukioq-QAR-LAAR+NIQ+LI
ukioqalaartarporuna	ukioq-QAR-LAAR=TAR<Indikativ<han+UNA
ukioqalaartartoruna	ukioq-QAR-LAAR=TAR<Participium<han+UNA
ukioqanngilaruna	ukioq-QAR-NNGIT<Indikativ<han+UNA
ukioqassagaluarnerlu	ukioq-QAR-SSA=GALUAR+NIQ+LU
ukioqassagaluartoruna	ukioq-QAR-SSA=GALUAR<Participium<han+UNA
ukioqassasoq	ukioq-QAR-SSA<Participium<han
ukioqassasorlu	ukioq-QAR-SSA<Participium<han+LU
ukiuuvunga	ukioq-U<Indikativ<jeg
ukiuulaarneq	ukioq-U-LAAR+NIQ<ental<Absolut
ukiuuniarlutillu	ukioq-U+NIAR<Ledsagemåde<de_selv+LU
ukiuuneq	ukioq-U+NIQ<ental<Absolut
ukiuunerinuna	ukioq-U+NIQ<flertal<Absolut+UNA
ukiuunernut	ukioq-U+NIQ<flertal<Terminalis
ukiuussagaluarpit	ukioq-U-SSA=GALUAR<Interrogativ<du
ulloq	ulloq<ental<Absolut
ullorlu	ulloq<ental<Absolut+LU
ulloruna	ulloq<ental<Absolut+UNA
ullutulli	ulloq<ental<Aequalis+LI
ullua	ulloq<ental<hans<Absolut
ullumillu	ulloq<ental<Instrumentalis+LU
ulluminguna	ulloq<ental<Instrumentalis+UNA
ullora	ulloq<ental<min<Absolut
ulloralu	ulloq<ental<min<Absolut+LU
ullumi	ulloq<enta<Lokalisl
ullumiilaarpit	ulloq<enta<Lokalisl+IP-LAAR<Interrogativ<du
ullumiillutilli	ulloq<enta<Lokalisl+IP<Ledsagemåde<de_selv+LI
ulluniillutillu	ulloq<flertal<Lokalis+IP<Ledsagemåde<de_selv+LU
ulluniuna	ulloq<flertal<Lokalis+UNA
ullorisimasarpakkali	ulloq+GӘ+SIMA=TAR<Indikativ<JegDem+LI
ulluinnaat	ulloq-INNAQ<ental<deres<Absolut
ulluinnaanuna	ulloq-INNAQ<ental<deres<Absolut+UNA
ulluinnanngulaarlutinguna	ulloq-INNAQ-NNGUR-LAAR<Ledsagemåde<de_selv+UNA
ulluinnanngorsimavit	ulloq-INNAQ-NNGUR+SIMA<Interrogativ<du
ulluinnaqassaaq	ulloq-INNAQ-QAR-SSA<Indikativ<han
ullullit	ulloq-LIK<flertal<Absolut
ullullilli	ulloq-LIK<flertal<Absolut+LI
ullulinngulaartarneriuna	ulloq-LIK-NNGUR-LAAR=TAR+NIQ<flertal<hans<Absolut+UNA
ullulerilaartunga	ulloq-LIRI-LAAR<Participium<jeg
ullulerillutik	ulloq-LIRI<Ledsagemåde<de_selv
ullulerillutillu	ulloq-LIRI<Ledsagemåde<de_selv+LU
ulluleriniannginnerli	ulloq-LIRI+NIAR=NNGIT+NIQ<ental<Absolut+LI
ullormiumi	ulloq+MIU<ental<Lokalis
ullormiulerineralu	ulloq+MIU-LIRI+NIQ<ental<hans<Absolut+LU
ullormioqarpoq	ulloq+MIU-QAR<Indikativ<han
ullormioqarporlu	ulloq+MIU-QAR<Indikativ<han+LU
ullormioqartoq	ulloq+MIU-QAR<Participium<han
ullunngulaartarlutilli	ulloq-NNGUR-LAAR=TAR<Ledsagemåde<de_selv+LI
ullunngulaartartungaana	ulloq-NNGUR-LAAR=TAR<Participium<jeg+UNA
ullunngussappununa	ulloq-NNGUR-SSA<Indikativ<de+UNA
ullorpassuartut	ulloq+PASSUAQ<flertal<Aequalis
ulloqarpit	ulloq-QAR<Interrogativ<du
ulloqalaarpit	ulloq-QAR-LAAR<Interrogativ<du
ulloqalaartarpit	ulloq-QAR-LAAR=TAR<Interrogativ<du
ulloqalaartarlutik	ulloq-QAR-LAAR=TAR<Ledsagemåde<de_selv
ulloqanngilanga	ulloq-QAR-NNGIT<Indikativ<jeg
ulloqanngilatit	ulloq-QAR-NNGIT<Interrogativ<du
ulloqannginneriuna	ulloq-QAR-NNGIT+NIQ<flertal<hans<Absolut+UNA
