Aasiaat+Sem/Geo+Prop+Abl+Pl	Aasiannit
ilinniartip+Sem/teach+SSA+NNGIT+V+Ind+3Pl+1SgO	ilinniartissanngilaannga
ilinniartip+Sem/teach+SSA+NNGIT+V+Ind+3Pl+3SgO	ilinniartissanngilaat
ilinniartip+Sem/teach+SSA+NNGIT+V+Int+2Sg+3SgO	ilinniartissanngiliuk
ilinniartip+Sem/teach+SSA+V+Ind+1Sg+2PlO	ilinniartissavassi
ilinniartip+Sem/teach+SSA+V+Ind+1Sg+2PlO+LI	ilinniartissavassili
ilinniartip+Sem/teach+SSA+V+Ind+1Sg+2PlO+LU	ilinniartissavassilu
ilinniartip+Sem/teach+SSA+V+Ind+1Sg+3SgO	ilinniartissavara
ilinniartip+Sem/teach+SSA+V+Ind+1Sg+3SgO+LI	ilinniartissavarali
ilinniartip+Sem/teach+SSA+V+Ind+1Sg+3SgO+LU	ilinniartissavaralu
ilinniartip+Sem/teach+SSA+V+Ind+3Pl+1SgO	ilinniartissavaannga
ilinniartip+Sem/teach+SSA+V+Ind+3Pl+3PlO	ilinniartissavaat
ilinniartip+Sem/teach+SSA+V+Int+2Sg+3SgO	ilinniartissaviuk
ilinniartip+Sem/teach+TAQ+N+Abs+Sg	ilinniartitaq
ilinniartip+Sem/teach+TAQ+N+Abs+Sg+1SgPoss	ilinniartitara
ilinniartip+Sem/teach+TAR+GALUAR+TAQ+N+Abs+Sg	ilinniartittaraluagaq
ilinniartip+Sem/teach+TAR+GALUAR+TAQ+N+Abs+Sg+1SgPoss	ilinniartittaraluagara
ilinniartip+Sem/teach+TAR+GALUAR+V+Ind+1Sg+2PlO	ilinniartittaraluarpassi
ilinniartip+Sem/teach+TAR+GALUAR+V+Ind+1Sg+2PlO+LI	ilinniartittaraluarpassili
ilinniartip+Sem/teach+TAR+GALUAR+V+Ind+1Sg+2PlO+LU	ilinniartittaraluarpassilu
ilinniartip+Sem/teach+TAR+GALUAR+V+Ind+1Sg+3SgO	ilinniartittaraluarpara
ilinniartip+Sem/teach+TAR+GALUAR+V+Ind+1Sg+3SgO+LI	ilinniartittaraluarparali
ilinniartip+Sem/teach+TAR+GALUAR+V+Ind+1Sg+3SgO+LU	ilinniartittaraluarparalu
ilinniartip+Sem/teach+TAR+GALUAR+V+Ind+3Pl+1SgO	ilinniartittaraluarpaannga
ilinniartip+Sem/teach+TAR+GALUAR+V+Ind+3Pl+3SgO	ilinniartittaraluarpaat
ilinniartip+Sem/teach+TAR+GALUAR+V+Int+2Sg+3SgO	ilinniartittaraluarpiuk
ilinniartip+Sem/teach+TAR+NNGIT+GALUAR+TAQ+N+Abs+Sg	ilinniartittanngikkaluagaq
ilinniartip+Sem/teach+TAR+NNGIT+GALUAR+TAQ+N+Abs+Sg+1SgPoss	ilinniartittanngikkaluagara
ilinniartip+Sem/teach+TAR+NNGIT+GALUAR+V+Ind+1Sg+2PlO	ilinniartittanngikkaluarpassi
ilinniartip+Sem/teach+TAR+NNGIT+GALUAR+V+Ind+1Sg+2PlO+LI	ilinniartittanngikkaluarpassili
ilinniartip+Sem/teach+TAR+NNGIT+GALUAR+V+Ind+1Sg+2PlO+LU	ilinniartittanngikkaluarpassilu
ilinniartip+Sem/teach+TAR+NNGIT+GALUAR+V+Ind+1Sg+3SgO	ilinniartittanngikkaluarpara
ilinniartip+Sem/teach+TAR+NNGIT+GALUAR+V+Ind+1Sg+3SgO+LI	ilinniartittanngikkaluarparali
ilinniartip+Sem/teach+TAR+NNGIT+GALUAR+V+Ind+1Sg+3SgO+LU	ilinniartittanngikkaluarparalu
ilinniartip+Sem/teach+TAR+NNGIT+GALUAR+V+Ind+3Pl+1SgO	ilinniartittanngikkaluarpaannga
ilinniartip+Sem/teach+TAR+NNGIT+GALUAR+V+Ind+3Pl+3SgO	ilinniartittanngikkaluarpaat
ilinniartip+Sem/teach+TAR+NNGIT+GALUAR+V+Int+2Sg+3SgO	ilinniartittanngikkaluarpiuk
ilinniartip+Sem/teach+TAR+NNGIT+TAQ+N+Abs+Sg	ilinniartittanngisaq
ilinniartip+Sem/teach+TAR+NNGIT+TAQ+N+Abs+Sg+1SgPoss	ilinniartittanngisara
ilinniartip+Sem/teach+TAR+NNGIT+V+Ind+1Sg+2PlO	ilinniartittanngilassi
ilinniartip+Sem/teach+TAR+NNGIT+V+Ind+1Sg+2PlO+LI	ilinniartittanngilassili
ilinniartip+Sem/teach+TAR+NNGIT+V+Ind+1Sg+2PlO+LU	ilinniartittanngilassilu
ilinniartip+Sem/teach+TAR+NNGIT+V+Ind+1Sg+3SgO	ilinniartittanngilara
ilinniartip+Sem/teach+TAR+NNGIT+V+Ind+1Sg+3SgO+LI	ilinniartittanngilarali
ilinniartip+Sem/teach+TAR+NNGIT+V+Ind+1Sg+3SgO+LU	ilinniartittanngilaralu
ilinniartip+Sem/teach+TAR+NNGIT+V+Ind+3Pl+1SgO	ilinniartittanngilaannga
ilinniartip+Sem/teach+TAR+NNGIT+V+Ind+3Pl+3SgO	ilinniartittanngilaat
ilinniartip+Sem/teach+TAR+NNGIT+V+Int+2Sg+3SgO	ilinniartittanngiliuk
ilinniartip+Sem/teach+TAR+TAQ+N+Abs+Sg	ilinniartittagaq
ilinniartip+Sem/teach+TAR+TAQ+N+Abs+Sg+1SgPoss	ilinniartittagara
ilinniartip+Sem/teach+TAR+V+Ind+1Sg+2PlO	ilinniartittarpassi
ilinniartip+Sem/teach+TAR+V+Ind+1Sg+2PlO+LI	ilinniartittarpassili
ilinniartip+Sem/teach+TAR+V+Ind+1Sg+2PlO+LU	ilinniartittarpassilu
ilinniartip+Sem/teach+TAR+V+Ind+1Sg+3SgO	ilinniartittarpara
ilinniartip+Sem/teach+TAR+V+Ind+1Sg+3SgO+LI	ilinniartittarparali
ilinniartip+Sem/teach+TAR+V+Ind+1Sg+3SgO+LU	ilinniartittarparalu
ilinniartip+Sem/teach+TAR+V+Ind+3Pl+1SgO	ilinniartittarpaannga
ilinniartip+Sem/teach+TAR+V+Ind+3Pl+3SgO	ilinniartittarpaat
ilinniartip+Sem/teach+TAR+V+Int+2Sg+3SgO	ilinniartittarpiuk
ilinniartip+Sem/teach+TARIAQAR+GALUAR+TAQ+N+Abs+Sg	ilinniartittariaqaraluagaq
ilinniartip+Sem/teach+TARIAQAR+GALUAR+TAQ+N+Abs+Sg+1SgPoss	ilinniartittariaqaraluagara
ilinniartip+Sem/teach+TARIAQAR+GALUAR+V+Ind+1Sg+2PlO	ilinniartittariaqaraluarpassi
ilinniartip+Sem/teach+TARIAQAR+GALUAR+V+Ind+1Sg+2PlO+LI	ilinniartittariaqaraluarpassili
ilinniartip+Sem/teach+TARIAQAR+GALUAR+V+Ind+1Sg+2PlO+LU	ilinniartittariaqaraluarpassilu
ilinniartip+Sem/teach+TARIAQAR+GALUAR+V+Ind+1Sg+3SgO	ilinniartittariaqaraluarpara
ilinniartip+Sem/teach+TARIAQAR+GALUAR+V+Ind+1Sg+3SgO+LI	ilinniartittariaqaraluarparali
ilinniartip+Sem/teach+TARIAQAR+GALUAR+V+Ind+1Sg+3SgO+LU	ilinniartittariaqaraluarparalu
ilinniartip+Sem/teach+TARIAQAR+GALUAR+V+Ind+3Pl+1SgO	ilinniartittariaqaraluarpaannga
ilinniartip+Sem/teach+TARIAQAR+GALUAR+V+Ind+3Pl+3SgO	ilinniartittariaqaraluarpaat
ilinniartip+Sem/teach+TARIAQAR+GALUAR+V+Int+2Sg+3SgO	ilinniartittariaqaraluarpiuk
ilinniartip+Sem/teach+TARIAQAR+NNGIT+GALUAR+TAQ+N+Abs+Sg	ilinniartittariaqanngikkaluagaq
ilinniartip+Sem/teach+TARIAQAR+NNGIT+GALUAR+TAQ+N+Abs+Sg+1SgPoss	ilinniartittariaqanngikkaluagara
ilinniartip+Sem/teach+TARIAQAR+NNGIT+GALUAR+V+Ind+1Sg+2PlO	ilinniartittariaqanngikkaluarpassi
ilinniartip+Sem/teach+TARIAQAR+NNGIT+GALUAR+V+Ind+1Sg+2PlO+LI	ilinniartittariaqanngikkaluarpassili
ilinniartip+Sem/teach+TARIAQAR+NNGIT+GALUAR+V+Ind+1Sg+2PlO+LU	ilinniartittariaqanngikkaluarpassilu
ilinniartip+Sem/teach+TARIAQAR+NNGIT+GALUAR+V+Ind+1Sg+3SgO	ilinniartittariaqanngikkaluarpara
ilinniartip+Sem/teach+TARIAQAR+NNGIT+GALUAR+V+Ind+1Sg+3SgO+LI	ilinniartittariaqanngikkaluarparali
ilinniartip+Sem/teach+TARIAQAR+NNGIT+GALUAR+V+Ind+1Sg+3SgO+LU	ilinniartittariaqanngikkaluarparalu
ilinniartip+Sem/teach+TARIAQAR+NNGIT+GALUAR+V+Ind+3Pl+1SgO	ilinniartittariaqanngikkaluarpaannga
ilinniartip+Sem/teach+TARIAQAR+NNGIT+GALUAR+V+Ind+3Pl+3SgO	ilinniartittariaqanngikkaluarpaat
ilinniartip+Sem/teach+TARIAQAR+NNGIT+GALUAR+V+Int+2Sg+3SgO	ilinniartittariaqanngikkaluarpiuk
ilinniartip+Sem/teach+TARIAQAR+NNGIT+TAQ+N+Abs+Sg	ilinniartittariaqanngisaq
ilinniartip+Sem/teach+TARIAQAR+NNGIT+TAQ+N+Abs+Sg+1SgPoss	ilinniartittariaqanngisara
ilinniartip+Sem/teach+TARIAQAR+NNGIT+V+Ind+1Sg+2PlO	ilinniartittariaqanngilassi
ilinniartip+Sem/teach+TARIAQAR+NNGIT+V+Ind+1Sg+2PlO+LI	ilinniartittariaqanngilassili
ilinniartip+Sem/teach+TARIAQAR+NNGIT+V+Ind+1Sg+2PlO+LU	ilinniartittariaqanngilassilu
ilinniartip+Sem/teach+TARIAQAR+NNGIT+V+Ind+1Sg+3SgO	ilinniartittariaqanngilara
ilinniartip+Sem/teach+TARIAQAR+NNGIT+V+Ind+1Sg+3SgO+LI	ilinniartittariaqanngilarali
ilinniartip+Sem/teach+TARIAQAR+NNGIT+V+Ind+1Sg+3SgO+LU	ilinniartittariaqanngilaralu
ilinniartip+Sem/teach+TARIAQAR+NNGIT+V+Ind+3Pl+1SgO	ilinniartittariaqanngilaannga
ilinniartip+Sem/teach+TARIAQAR+NNGIT+V+Ind+3Pl+3SgO	ilinniartittariaqanngilaat
ilinniartip+Sem/teach+TARIAQAR+NNGIT+V+Int+2Sg+3SgO	ilinniartittariaqanngiliuk
ilinniartip+Sem/teach+TARIAQAR+TAQ+N+Abs+Sg	ilinniartittariaqagaq
ilinniartip+Sem/teach+TARIAQAR+TAQ+N+Abs+Sg+1SgPoss	ilinniartittariaqagara
ilinniartip+Sem/teach+TARIAQAR+TAR+GALUAR+TAQ+N+Abs+Sg	ilinniartittariaqartaraluagaq
ilinniartip+Sem/teach+TARIAQAR+TAR+GALUAR+TAQ+N+Abs+Sg+1SgPoss	ilinniartittariaqartaraluagara
ilinniartip+Sem/teach+TARIAQAR+TAR+GALUAR+V+Ind+1Sg+2PlO	ilinniartittariaqartaraluarpassi
ilinniartip+Sem/teach+TARIAQAR+TAR+GALUAR+V+Ind+1Sg+2PlO+LI	ilinniartittariaqartaraluarpassili
ilinniartip+Sem/teach+TARIAQAR+TAR+GALUAR+V+Ind+1Sg+2PlO+LU	ilinniartittariaqartaraluarpassilu
ilinniartip+Sem/teach+TARIAQAR+TAR+GALUAR+V+Ind+1Sg+3SgO	ilinniartittariaqartaraluarpara
ilinniartip+Sem/teach+TARIAQAR+TAR+GALUAR+V+Ind+1Sg+3SgO+LI	ilinniartittariaqartaraluarparali
ilinniartip+Sem/teach+TARIAQAR+TAR+GALUAR+V+Ind+1Sg+3SgO+LU	ilinniartittariaqartaraluarparalu
ilinniartip+Sem/teach+TARIAQAR+TAR+GALUAR+V+Ind+3Pl+1SgO	ilinniartittariaqartaraluarpaannga
ilinniartip+Sem/teach+TARIAQAR+TAR+GALUAR+V+Ind+3Pl+3SgO	ilinniartittariaqartaraluarpaat
ilinniartip+Sem/teach+TARIAQAR+TAR+GALUAR+V+Int+2Sg+3SgO	ilinniartittariaqartaraluarpiuk
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+GALUAR+TAQ+N+Abs+Sg	ilinniartittariaqartanngikkaluagaq
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+GALUAR+TAQ+N+Abs+Sg+1SgPoss	ilinniartittariaqartanngikkaluagara
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+1Sg+2PlO	ilinniartittariaqartanngikkaluarpassi
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+1Sg+2PlO+LI	ilinniartittariaqartanngikkaluarpassili
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+1Sg+2PlO+LU	ilinniartittariaqartanngikkaluarpassilu
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+1Sg+3SgO	ilinniartittariaqartanngikkaluarpara
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+1Sg+3SgO+LI	ilinniartittariaqartanngikkaluarparali
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+1Sg+3SgO+LU	ilinniartittariaqartanngikkaluarparalu
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+3Pl+1SgO	ilinniartittariaqartanngikkaluarpaannga
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+3Pl+3SgO	ilinniartittariaqartanngikkaluarpaat
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+GALUAR+V+Int+2Sg+3SgO	ilinniartittariaqartanngikkaluarpiuk
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+TAQ+N+Abs+Sg	ilinniartittariaqartanngisaq
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+TAQ+N+Abs+Sg+1SgPoss	ilinniartittariaqartanngisara
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+V+Ind+1Sg+2PlO	ilinniartittariaqartanngilassi
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+V+Ind+1Sg+2PlO+LI	ilinniartittariaqartanngilassili
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+V+Ind+1Sg+2PlO+LU	ilinniartittariaqartanngilassilu
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+V+Ind+1Sg+3SgO	ilinniartittariaqartanngilara
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+V+Ind+1Sg+3SgO+LI	ilinniartittariaqartanngilarali
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+V+Ind+1Sg+3SgO+LU	ilinniartittariaqartanngilaralu
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+V+Ind+3Pl+1SgO	ilinniartittariaqartanngilaannga
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+V+Ind+3Pl+3SgO	ilinniartittariaqartanngilaat
ilinniartip+Sem/teach+TARIAQAR+TAR+NNGIT+V+Int+2Sg+3SgO	ilinniartittariaqartanngiliuk
ilinniartip+Sem/teach+TARIAQAR+TAR+TAQ+N+Abs+Sg	ilinniartittariaqartagaq
ilinniartip+Sem/teach+TARIAQAR+TAR+TAQ+N+Abs+Sg+1SgPoss	ilinniartittariaqartagara
ilinniartip+Sem/teach+TARIAQAR+TAR+V+Ind+1Sg+2PlO	ilinniartittariaqartarpassi
ilinniartip+Sem/teach+TARIAQAR+TAR+V+Ind+1Sg+2PlO+LI	ilinniartittariaqartarpassili
ilinniartip+Sem/teach+TARIAQAR+TAR+V+Ind+1Sg+2PlO+LU	ilinniartittariaqartarpassilu
ilinniartip+Sem/teach+TARIAQAR+TAR+V+Ind+1Sg+3SgO	ilinniartittariaqartarpara
ilinniartip+Sem/teach+TARIAQAR+TAR+V+Ind+1Sg+3SgO+LI	ilinniartittariaqartarparali
ilinniartip+Sem/teach+TARIAQAR+TAR+V+Ind+1Sg+3SgO+LU	ilinniartittariaqartarparalu
ilinniartip+Sem/teach+TARIAQAR+TAR+V+Ind+3Pl+1SgO	ilinniartittariaqartarpaannga
ilinniartip+Sem/teach+TARIAQAR+TAR+V+Ind+3Pl+3SgO	ilinniartittariaqartarpaat
ilinniartip+Sem/teach+TARIAQAR+TAR+V+Int+2Sg+3SgO	ilinniartittariaqartarpiuk
ilinniartip+Sem/teach+TARIAQAR+V+Ind+1Sg+2PlO	ilinniartittariaqarpassi
ilinniartip+Sem/teach+TARIAQAR+V+Ind+1Sg+2PlO+LI	ilinniartittariaqarpassili
ilinniartip+Sem/teach+TARIAQAR+V+Ind+1Sg+2PlO+LU	ilinniartittariaqarpassilu
ilinniartip+Sem/teach+TARIAQAR+V+Ind+1Sg+3SgO	ilinniartittariaqarpara
ilinniartip+Sem/teach+TARIAQAR+V+Ind+1Sg+3SgO+LI	ilinniartittariaqarparali
ilinniartip+Sem/teach+TARIAQAR+V+Ind+1Sg+3SgO+LU	ilinniartittariaqarparalu
ilinniartip+Sem/teach+TARIAQAR+V+Ind+3Pl+1SgO	ilinniartittariaqarpaannga
ilinniartip+Sem/teach+TARIAQAR+V+Ind+3Pl+3SgO	ilinniartittariaqarpaat
ilinniartip+Sem/teach+TARIAQAR+V+Int+2Sg+3SgO	ilinniartittariaqarpiuk
ilinniartip+Sem/teach+V+Ind+1Sg+2PlO	ilinniartippassi
ilinniartip+Sem/teach+V+Ind+1Sg+2PlO+LI	ilinniartippassili
ilinniartip+Sem/teach+V+Ind+1Sg+2PlO+LU	ilinniartippassilu
ilinniartip+Sem/teach+V+Ind+1Sg+3SgO	ilinniartippara
ilinniartip+Sem/teach+V+Ind+1Sg+3SgO+LI	ilinniartipparali
ilinniartip+Sem/teach+V+Ind+1Sg+3SgO+LU	ilinniartipparalu
ilinniartip+Sem/teach+V+Ind+3Pl+1SgO	ilinniartippaannga
ilinniartip+Sem/teach+V+Ind+3Pl+3SgO	ilinniartippaat
ilinniartip+Sem/teach+V+Int+2Sg+3SgO	ilinniartippiuk
ilissi+Pron+Abl+2Pl	ilissinnit
ilissi+Pron+Abl+2Pl+LI	ilissinnilli
ilissi+Pron+Abl+2Pl+LU	ilissinnillu
ilissi+Pron+Abs+2Pl	ilissi
ilissi+Pron+Abs+2Pl+LI	ilissili
ilissi+Pron+Abs+2Pl+LU	ilissilu
ilissi+Pron+Lok+2Pl	ilissinni
ilissi+Pron+Lok+2Pl+LI	ilissinnili
ilissi+Pron+Lok+2Pl+LU	ilissinnilu
ilissi+Pron+Trm+2Pl	ilissinnut
ilissi+Pron+Trm+2Pl+LI	ilissinnulli
ilissi+Pron+Trm+2Pl+LU	ilissinnullu
illu+Sem/build+N+Abl+Sg	illumit
illu+Sem/build+N+Abl+Sg+LI	illumilli
illu+Sem/build+N+Abl+Sg+LU	illumillu
illu+Sem/build+N+Abs+Sg	illu
illu+Sem/build+N+Abs+Sg+1SgPoss	illuga
illu+Sem/build+N+Abs+Sg+1SgPoss+LI	illugali
illu+Sem/build+N+Abs+Sg+1SgPoss+LU	illugalu
illu+Sem/build+N+Abs+Sg+LI	illuli
illu+Sem/build+N+Abs+Sg+LU	illulu
illu+Sem/build+N+Ins+Sg	illumik
illu+Sem/build+N+Ins+Sg+LI	illumilli
illu+Sem/build+N+Ins+Sg+LU	illumillu
illu+Sem/build+N+Lok+Sg	illumi
illu+Sem/build+N+Lok+Sg+LI	illumili
illu+Sem/build+N+Lok+Sg+LU	illumilu
illu+Sem/build+N+Trm+Sg	illumut
illu+Sem/build+N+Trm+Sg+LI	illumulli
illu+Sem/build+N+Trm+Sg+LU	illumullu
illu+Sem/build+QAR+Sem/have+GALUAR+V+Ind+1Pl	illoqaraluarpugut
illu+Sem/build+QAR+Sem/have+GALUAR+V+Ind+1Sg	illoqaraluarpunga
illu+Sem/build+QAR+Sem/have+GALUAR+V+Ind+3Sg	illoqaraluarpoq
illu+Sem/build+QAR+Sem/have+GALUAR+V+Int+2Sg	illoqaraluarpit
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+GALUAR+V+Ind+1Pl	illoqarusukkaluarpugut
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+GALUAR+V+Ind+1Sg	illoqarusukkaluarpunga
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	illoqarusukkaluarpoq
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+GALUAR+V+Int+2Sg	illoqarusukkaluarpit
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Pl	illoqarusunngikkaluarpugut
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Sg	illoqarusunngikkaluarpunga
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	illoqarusunngikkaluarpoq
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+GALUAR+V+Int+2Sg	illoqarusunngikkaluarpit
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+V+Ind+1Pl	illoqarusunngilagut
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+V+Ind+1Sg	illoqarusunngilanga
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	illoqarusunngilaq
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+NNGIT+V+Int+2Sg	illoqarusunngilatit
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Pl	illoqarusussagaluarpugut
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Sg	illoqarusussagaluarpunga
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+3Sg	illoqarusussagaluarpoq
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+GALUAR+V+Int+2Sg	illoqarusussagaluarpit
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Ind+1Pl	illoqarusussanngikkaluarpugut
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Ind+1Sg	illoqarusussanngikkaluarpunga
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Ind+3Sg	illoqarusussanngikkaluarpoq
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Int+2Sg	illoqarusussanngikkaluarpit
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Pl	illoqarusussanngilagut
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Sg	illoqarusussanngilanga
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+3Sg	illoqarusussanngilaq
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+NNGIT+V+Int+2Sg	illoqarusussanngilatit
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+V+Ind+1Pl	illoqarusussaagut
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+V+Ind+1Sg	illoqarusussaanga
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+V+Ind+3Sg	illoqarusussaaq
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+SSA+V+Int+2Sg	illoqarusussavit
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Pl	illoqarusuttaraluarpugut
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Sg	illoqarusuttaraluarpunga
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+3Sg	illoqarusuttaraluarpoq
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+GALUAR+V+Int+2Sg	illoqarusuttaraluarpit
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Pl	illoqarusuttanngikkaluarpugut
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Sg	illoqarusuttanngikkaluarpunga
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+3Sg	illoqarusuttanngikkaluarpoq
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Int+2Sg	illoqarusuttanngikkaluarpit
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Pl	illoqarusuttanngilagut
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Sg	illoqarusuttanngilanga
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+3Sg	illoqarusuttanngilaq
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+NNGIT+V+Int+2Sg	illoqarusuttanngilatit
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+V+Ind+1Pl	illoqarusuttarpugut
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+V+Ind+1Sg	illoqarusuttarpunga
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+V+Ind+3Sg	illoqarusuttarpoq
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+TAR+V+Int+2Sg	illoqarusuttarpit
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+V+Ind+1Pl	illoqarusuppugut
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+V+Ind+1Sg	illoqarusuppunga
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+V+Ind+3Sg	illoqarusuppoq
illu+Sem/build+QAR+Sem/have+GUSUP+Sem/wish+V+Int+2Sg	illoqarusuppit
illu+Sem/build+QAR+Sem/have+NNGIT+GALUAR+V+Ind+1Pl	illoqanngikkaluarpugut
illu+Sem/build+QAR+Sem/have+NNGIT+GALUAR+V+Ind+1Sg	illoqanngikkaluarpunga
illu+Sem/build+QAR+Sem/have+NNGIT+GALUAR+V+Ind+3Sg	illoqanngikkaluarpoq
illu+Sem/build+QAR+Sem/have+NNGIT+GALUAR+V+Int+2Sg	illoqanngikkaluarpit
illu+Sem/build+QAR+Sem/have+NNGIT+V+Ind+1Pl	illoqanngilagut
illu+Sem/build+QAR+Sem/have+NNGIT+V+Ind+1Sg	illoqanngilanga
illu+Sem/build+QAR+Sem/have+NNGIT+V+Ind+3Sg	illoqanngilaq
illu+Sem/build+QAR+Sem/have+NNGIT+V+Int+2Sg	illoqanngilatit
illu+Sem/build+QAR+Sem/have+SSA+GALUAR+V+Ind+1Pl	illoqassagaluarpugut
illu+Sem/build+QAR+Sem/have+SSA+GALUAR+V+Ind+1Sg	illoqassagaluarpunga
illu+Sem/build+QAR+Sem/have+SSA+GALUAR+V+Ind+3Sg	illoqassagaluarpoq
illu+Sem/build+QAR+Sem/have+SSA+GALUAR+V+Int+2Sg	illoqassagaluarpit
illu+Sem/build+QAR+Sem/have+SSA+NNGIT+GALUAR+V+Ind+1Pl	illoqassanngikkaluarpugut
illu+Sem/build+QAR+Sem/have+SSA+NNGIT+GALUAR+V+Ind+1Sg	illoqassanngikkaluarpunga
